Column2,Column3
1,0.092737334
2,0.092280203
3,0.091825346
4,0.091356891
5,0.090968755
6,0.090481528
7,0.090039809
8,0.089503985
9,0.089019121
10,0.088521751
11,0.088085278
12,0.087619613
13,0.087064963
14,0.086536972
15,0.085996073
16,0.085472173
17,0.084962505
18,0.084463814
19,0.083952185
20,0.083481673
21,0.083004738
22,0.082494983
23,0.081971635
24,0.081457966
25,0.08093741
26,0.08047711
27,0.079959783
28,0.079483838
29,0.078986661
30,0.078487668
31,0.077973721
32,0.07748728
33,0.077046926
34,0.07655528
35,0.076123222
36,0.075618317
37,0.075128372
38,0.07466516
39,0.074178247
40,0.073730211
41,0.073270868
42,0.072854895
43,0.072396253
44,0.071978812
45,0.07152807
46,0.071072374
47,0.070634417
48,0.070191925
49,0.069770361
50,0.069353729
51,0.068941766
52,0.068508341
53,0.068138716
54,0.067736553
55,0.067333251
56,0.066890048
57,0.066499388
58,0.066093603
59,0.065699865
60,0.065294735
61,0.064971448
62,0.064586959
63,0.064205475
64,0.063804013
65,0.063406689
66,0.063034162
67,0.062676469
68,0.062285687
69,0.061983233
70,0.061604429
71,0.061249815
72,0.060958643
73,0.060573313
74,0.060209824
75,0.059864786
76,0.059470936
77,0.059132727
78,0.058782303
79,0.058395421
80,0.0580657
81,0.05771932
82,0.057366384
83,0.057037313
84,0.056722527
85,0.056381535
86,0.056110376
87,0.05577134
88,0.055450636
89,0.05513008
90,0.054835578
91,0.054495731
92,0.054127399
93,0.053812226
94,0.05346438
95,0.053107373
96,0.052780906
97,0.052473335
98,0.052178073
99,0.05190181
100,0.051615203
101,0.051326944
102,0.051027072
103,0.050761185
104,0.050487788
105,0.050202153
106,0.049916714
107,0.049624594
108,0.049393556
109,0.049121789
110,0.048810426
111,0.048541275
112,0.04825038
113,0.047973956
114,0.04768113
115,0.047426995
116,0.047154584
117,0.046895456
118,0.046603894
119,0.046332762
120,0.046090355
121,0.045804306
122,0.04554548
123,0.045296143
124,0.045036959
125,0.044801096
126,0.044545138
127,0.044292973
128,0.044044684
129,0.043798517
130,0.043546561
131,0.043280327
132,0.043036735
133,0.042799616
134,0.042573412
135,0.042315536
136,0.042085788
137,0.04185834
138,0.041629889
139,0.041464603
140,0.041226615
141,0.040998156
142,0.040769599
143,0.040567427
144,0.040338836
145,0.04010394
146,0.039881097
147,0.039690783
148,0.039491573
149,0.039278999
150,0.039108886
151,0.038899865
152,0.038666261
153,0.038495151
154,0.038258719
155,0.038054711
156,0.037869684
157,0.037638755
158,0.037442139
159,0.037250395
160,0.037058821
161,0.036847062
162,0.036648607
163,0.036454392
164,0.036293322
165,0.036120908
166,0.035950078
167,0.035772963
168,0.035579654
169,0.03541974
170,0.035237516
171,0.035051408
172,0.034886552
173,0.03470618
174,0.034566873
175,0.034381979
176,0.034265829
177,0.034089687
178,0.033908067
179,0.033759692
180,0.033591075
181,0.033427697
182,0.033281801
183,0.033119305
184,0.032949039
185,0.032810254
186,0.032670406
187,0.032506882
188,0.032340604
189,0.032194581
190,0.032039334
191,0.031914287
192,0.031776672
193,0.031642085
194,0.031467479
195,0.031313179
196,0.031175682
197,0.031077979
198,0.030965737
199,0.030810353
200,0.030660017
201,0.030508861
202,0.030361273
203,0.030252058
204,0.030100904
205,0.029936813
206,0.029798347
207,0.029638486
208,0.029529178
209,0.029410597
210,0.029282202
211,0.029176696
212,0.029041266
213,0.028920679
214,0.028765897
215,0.028632975
216,0.02853018
217,0.02840339
218,0.028285896
219,0.028161095
220,0.028057231
221,0.027936435
222,0.027829597
223,0.027710802
224,0.027595974
225,0.027491431
226,0.027388489
227,0.02726304
228,0.027131739
229,0.027046161
230,0.026939251
231,0.026833757
232,0.026716073
233,0.026586215
234,0.026488412
235,0.026379409
236,0.026253245
237,0.026144936
238,0.026037738
239,0.025953428
240,0.025858977
241,0.02575301
242,0.025670156
243,0.025543677
244,0.025460436
245,0.025351602
246,0.025281999
247,0.025185312
248,0.025061813
249,0.024973046
250,0.024871577
251,0.024755011
252,0.024709503
253,0.024631217
254,0.024528252
255,0.024466282
256,0.024343009
257,0.024254152
258,0.024170529
259,0.02410396
260,0.024066135
261,0.023978525
262,0.023885872
263,0.023811324
264,0.023735421
265,0.023673444
266,0.02361198
267,0.023548186
268,0.023458111
269,0.023385375
270,0.023337186
271,0.023251818
272,0.0231854
273,0.023092665
274,0.02302084
275,0.022928612
276,0.022838508
277,0.022764904
278,0.022679789
279,0.02260906
280,0.02256605
281,0.022500717
282,0.022451635
283,0.022404146
284,0.022325371
285,0.022233456
286,0.022165309
287,0.022072993
288,0.022025214
289,0.021961778
290,0.021912628
291,0.021813603
292,0.021755213
293,0.021686416
294,0.021632472
295,0.021585226
296,0.021538488
297,0.021479681
298,0.021402065
299,0.021337165
300,0.02126871
301,0.021237589
302,0.021163211
303,0.021090976
304,0.021027516
305,0.020995135
306,0.020946682
307,0.020889901
308,0.020844257
309,0.020763504
310,0.020700221
311,0.020669005
312,0.020624929
313,0.020541824
314,0.020537703
315,0.02048139
316,0.020471445
317,0.020445271
318,0.020408687
319,0.0203792
320,0.020330937
321,0.020275638
322,0.020225914
323,0.020165622
324,0.020115361
325,0.020053104
326,0.020001242
327,0.019937218
328,0.019893058
329,0.019855065
330,0.019795808
331,0.019742771
332,0.019691488
333,0.019623513
334,0.019608014
335,0.019568673
336,0.019523851
337,0.019500447
338,0.019464132
339,0.019418382
340,0.019364474
341,0.019315227
342,0.019297812
343,0.019238788
344,0.019201916
345,0.019178691
346,0.019120319
347,0.019066048
348,0.019027465
349,0.018981081
350,0.018943415
351,0.018900704
352,0.018842366
353,0.018793495
354,0.018738286
355,0.018696535
356,0.018647301
357,0.018613226
358,0.01855289
359,0.018502579
360,0.018463999
361,0.018390378
362,0.018365616
363,0.018331186
364,0.018281282
365,0.018235637
366,0.018203837
367,0.018149797
368,0.018109205
369,0.018068235
370,0.018004935
371,0.017943802
372,0.017907466
373,0.01785116
374,0.017791306
375,0.01777717
376,0.017751467
377,0.017728833
378,0.017675097
379,0.017635383
380,0.017620661
381,0.017568946
382,0.017556925
383,0.017553833
384,0.017544282
385,0.017542308
386,0.017507835
387,0.017480427
388,0.01744635
389,0.017386332
390,0.017345674
391,0.017304184
392,0.017272638
393,0.017255499
394,0.017236814
395,0.017197303
396,0.017184914
397,0.017145249
398,0.017147339
399,0.017106873
400,0.017090768
401,0.017037025
402,0.017007389
403,0.016968273
404,0.016942366
405,0.016910391
406,0.016875561
407,0.016858346
408,0.016828962
409,0.01678129
410,0.016719609
411,0.016711576
412,0.016683902
413,0.016656058
414,0.016620967
415,0.016576918
416,0.016538794
417,0.0165081
418,0.016460863
419,0.016432891
420,0.016396435
421,0.016350075
422,0.016360648
423,0.016355624
424,0.016312452
425,0.016303437
426,0.016250334
427,0.016222438
428,0.01621534
429,0.016159196
430,0.016127705
431,0.016084193
432,0.016038999
433,0.016017723
434,0.016005965
435,0.01595865
436,0.015912045
437,0.015884456
438,0.015862629
439,0.015808828
440,0.015756907
441,0.015747763
442,0.015707355
443,0.015670149
444,0.015625196
445,0.015581515
446,0.015580354
447,0.015529701
448,0.015512066
449,0.015475363
450,0.01543279
451,0.015383588
452,0.015358118
453,0.015308694
454,0.015297554
455,0.015293179
456,0.015257983
457,0.015235433
458,0.015217163
459,0.01521146
460,0.015204724
461,0.01518285
462,0.015152774
463,0.015113158
464,0.015066471
465,0.015038156
466,0.01500877
467,0.014975709
468,0.014924773
469,0.014915644
470,0.014894279
471,0.014871554
472,0.01482848
473,0.014786765
474,0.014775942
475,0.014773696
476,0.014751666
477,0.014744889
478,0.014717621
479,0.014686232
480,0.014656
481,0.014613492
482,0.014572194
483,0.014552167
484,0.014528885
485,0.014517915
486,0.014493628
