Column2,Column3
1,0.102408087
2,0.10188376
3,0.101381689
4,0.100953848
5,0.100418749
6,0.099867932
7,0.099275017
8,0.098616771
9,0.098066953
10,0.097509356
11,0.096905774
12,0.096353485
13,0.095786902
14,0.095177663
15,0.09456722
16,0.093983529
17,0.093401411
18,0.092797548
19,0.092188995
20,0.091597714
21,0.090991095
22,0.090428361
23,0.08982137
24,0.089268198
25,0.088713554
26,0.088192899
27,0.087586786
28,0.087005848
29,0.086443943
30,0.085872377
31,0.085258997
32,0.084685381
33,0.084121605
34,0.083582458
35,0.083018765
36,0.082512273
37,0.081972037
38,0.081459221
39,0.080905613
40,0.080325935
41,0.079739556
42,0.079249542
43,0.078727371
44,0.07818889
45,0.077734473
46,0.07723285
47,0.076697623
48,0.076209055
49,0.075678398
50,0.075177471
51,0.074626979
52,0.074136388
53,0.073676747
54,0.073186366
55,0.072728484
56,0.072236733
57,0.071724233
58,0.071222879
59,0.070748366
60,0.070283355
61,0.069867103
62,0.06940866
63,0.068947186
64,0.068502875
65,0.068057948
66,0.067564942
67,0.067153109
68,0.066710378
69,0.066252341
70,0.065796278
71,0.065379554
72,0.065014208
73,0.064629997
74,0.06421153
75,0.063811143
76,0.063395404
77,0.062987855
78,0.062584463
79,0.062179207
80,0.061751239
81,0.061330813
82,0.060888235
83,0.060503657
84,0.060139108
85,0.059707112
86,0.059287534
87,0.058891488
88,0.058544435
89,0.058179035
90,0.057792182
91,0.057404649
92,0.057023175
93,0.056633871
94,0.056257649
95,0.055939532
96,0.055597282
97,0.055220176
98,0.054888585
99,0.054538353
100,0.054278932
101,0.053921007
102,0.053546558
103,0.053275347
104,0.052902311
105,0.052570226
106,0.052288346
107,0.051958647
108,0.051611008
109,0.051249967
110,0.050918862
111,0.050614532
112,0.050267184
113,0.049948989
114,0.049650049
115,0.049364362
116,0.049064021
117,0.048751548
118,0.048472219
119,0.048170113
120,0.047863281
121,0.047553985
122,0.047227001
123,0.046911021
124,0.046618603
125,0.046356689
126,0.046138606
127,0.045871569
128,0.045605566
129,0.04532459
130,0.045046089
131,0.044816687
132,0.044538009
133,0.04423945
134,0.043956421
135,0.043681906
136,0.043469773
137,0.043209058
138,0.042949072
139,0.04265513
140,0.042441906
141,0.042195476
142,0.041971376
143,0.041715974
144,0.041454551
145,0.041255616
146,0.041038869
147,0.040790971
148,0.040522371
149,0.040284391
150,0.040018541
151,0.039812251
152,0.039585884
153,0.03933193
154,0.039076007
155,0.0388342
156,0.03864777
157,0.03843979
158,0.038226643
159,0.037991394
160,0.037741369
161,0.037533119
162,0.037345057
163,0.037152493
164,0.03698202
165,0.036799014
166,0.036623597
167,0.03641822
168,0.036203061
169,0.035995539
170,0.035787641
171,0.035642544
172,0.035429353
173,0.035222417
174,0.03501823
175,0.034817371
176,0.034629179
177,0.034463542
178,0.034330609
179,0.034151566
180,0.034002426
181,0.03381984
182,0.033665104
183,0.033522996
184,0.033381717
185,0.033192838
186,0.03303349
187,0.032931262
188,0.032772365
189,0.032604571
190,0.032414009
191,0.032262969
192,0.032177415
193,0.032005625
194,0.031826878
195,0.031664099
196,0.03151812
197,0.031345156
198,0.031233062
199,0.031099384
200,0.030946071
201,0.03080541
202,0.030646503
203,0.030494421
204,0.030413906
205,0.030249877
206,0.030078415
207,0.029960075
208,0.02986893
209,0.029731049
210,0.0295977
211,0.029466216
212,0.02930612
213,0.02915716
214,0.029051781
215,0.02890848
216,0.028786261
217,0.028636927
218,0.028502056
219,0.028371841
220,0.028258538
221,0.028119526
222,0.028026524
223,0.027866802
224,0.027700647
225,0.02757567
226,0.027461479
227,0.027340831
228,0.027208053
229,0.027091536
230,0.026946783
231,0.026812925
232,0.026735993
233,0.02663713
234,0.026513102
235,0.026395566
236,0.026292019
237,0.0261887
238,0.026071546
239,0.025967255
240,0.025850992
241,0.025736457
242,0.025605863
243,0.025514072
244,0.02542021
245,0.025296551
246,0.025170749
247,0.025045645
248,0.024965355
249,0.024842891
250,0.02474942
251,0.024631505
252,0.024584328
253,0.024474471
254,0.024365878
255,0.02425526
256,0.024151679
257,0.024043671
258,0.023977158
259,0.023877461
260,0.023779987
261,0.023679389
262,0.02357127
263,0.023472197
264,0.023369924
265,0.023289456
266,0.023183196
267,0.0231038
268,0.023035995
269,0.022957859
270,0.022880508
271,0.022905368
272,0.02285822
273,0.022770532
274,0.022683401
275,0.022619
276,0.022510019
277,0.022433482
278,0.022322627
279,0.022224738
280,0.022216443
281,0.022129583
282,0.022049553
283,0.021953773
284,0.021857849
285,0.021753794
286,0.021678988
287,0.021575543
288,0.021496087
289,0.021403852
290,0.021333442
291,0.021298579
292,0.021230295
293,0.021176058
294,0.021113916
295,0.021072192
296,0.02098
297,0.020914957
298,0.020849405
299,0.020766644
300,0.020670397
301,0.020643705
302,0.020585598
303,0.020518363
304,0.020466118
305,0.020419772
306,0.020398968
307,0.020347518
308,0.020257284
309,0.020180461
310,0.020113415
311,0.02003639
312,0.0199811
313,0.019944222
314,0.019897626
315,0.019827699
316,0.019738847
317,0.019660204
318,0.019607775
319,0.019629535
320,0.019584314
321,0.019552541
322,0.019482283
323,0.019434648
324,0.019393585
325,0.019381425
326,0.019348678
327,0.01927565
328,0.019233875
329,0.019170315
330,0.019099716
331,0.019031212
332,0.018979462
333,0.018920347
334,0.018837087
335,0.018780721
336,0.018763765
337,0.018734735
338,0.018740621
339,0.018738763
340,0.018670082
341,0.018607149
342,0.018524622
343,0.018457797
344,0.018394118
345,0.018384571
346,0.018323177
347,0.018255303
348,0.018159485
349,0.018087003
350,0.018028971
351,0.017955688
352,0.017930107
353,0.017868485
354,0.017827284
355,0.017778344
356,0.017713787
357,0.017640111
358,0.017651401
359,0.017612456
360,0.017565714
361,0.017552811
362,0.017499769
363,0.017420379
364,0.017346494
365,0.017327385
366,0.017257467
367,0.017195202
368,0.017147751
369,0.017098412
370,0.017070344
371,0.017012017
372,0.016933385
