Column2,Column3
1,0.082587174
2,0.082304651
3,0.082001445
4,0.081641159
5,0.081324077
6,0.081015217
7,0.080662952
8,0.080360908
9,0.079969678
10,0.079570928
11,0.079170713
12,0.078762285
13,0.078319625
14,0.07788693
15,0.077404326
16,0.076963529
17,0.07655089
18,0.076094634
19,0.075651235
20,0.075232399
21,0.074790981
22,0.07437129
23,0.073913678
24,0.07346849
25,0.073071687
26,0.072653904
27,0.072251101
28,0.071811297
29,0.071359414
30,0.07092692
31,0.070528258
32,0.070093256
33,0.06968712
34,0.069248636
35,0.068803991
36,0.06838663
37,0.067971085
38,0.067553785
39,0.067118651
40,0.066717211
41,0.066335288
42,0.065935269
43,0.065493424
44,0.065100495
45,0.064726687
46,0.064311772
47,0.063975486
48,0.063640393
49,0.063196058
50,0.062802623
51,0.06239432
52,0.061987365
53,0.061603515
54,0.061208978
55,0.060869877
56,0.060532559
57,0.060168997
58,0.059773695
59,0.05939774
60,0.059025198
61,0.058720636
62,0.058375298
63,0.058092806
64,0.057692728
65,0.057302704
66,0.056996169
67,0.056657854
68,0.056313327
69,0.055938233
70,0.05556935
71,0.055207958
72,0.054907794
73,0.05455597
74,0.054222973
75,0.05390244
76,0.053594818
77,0.053264772
78,0.052940325
79,0.052635506
80,0.052318686
81,0.051995279
82,0.051669596
83,0.051353622
84,0.051061398
85,0.050748371
86,0.05041094
87,0.050076059
88,0.049783227
89,0.049527221
90,0.049249047
91,0.048985222
92,0.048724681
93,0.048465451
94,0.048202217
95,0.047881989
96,0.04760218
97,0.047342554
98,0.047032465
99,0.046753068
100,0.046516867
101,0.046273161
102,0.045980835
103,0.045725252
104,0.045409807
105,0.045139322
106,0.045004107
107,0.044754842
108,0.044488973
109,0.044224787
110,0.043954332
111,0.04378119
112,0.043522078
113,0.043289586
114,0.043056865
115,0.042823951
116,0.042542692
117,0.042310455
118,0.042049772
119,0.041826156
120,0.041635402
121,0.041383583
122,0.0411734
123,0.040926063
124,0.04068138
125,0.04041287
126,0.0402068
127,0.039988266
128,0.039802552
129,0.039603217
130,0.039394702
131,0.039188538
132,0.038981103
133,0.038811301
134,0.038604483
135,0.038415708
136,0.038203419
137,0.038011203
138,0.03780834
139,0.037589538
140,0.037411269
141,0.037198185
142,0.036971164
143,0.036768651
144,0.036579655
145,0.036373401
146,0.036155449
147,0.035947256
148,0.035744555
149,0.035569073
150,0.035365381
151,0.035205109
152,0.035088485
153,0.034902096
154,0.034725871
155,0.034534456
156,0.034332027
157,0.034169629
158,0.034007763
159,0.033845843
160,0.033669062
161,0.033545369
162,0.033350545
163,0.033170536
164,0.033006125
165,0.03284675
166,0.032665171
167,0.032501369
168,0.032334203
169,0.03221591
170,0.032061073
171,0.031895035
172,0.031733358
173,0.031593616
174,0.031461867
175,0.03130889
176,0.031127143
177,0.030949463
178,0.030802924
179,0.030655299
