Column2,Column3
1,0.11751185819008692
2,0.11687554483369035
3,0.11627572495029387
4,0.11566976536563649
5,0.11502850211898683
6,0.11434151006242764
7,0.11365807173741833
8,0.11293598175768776
9,0.1122624657271727
10,0.11156175346930261
11,0.1109439643732623
12,0.11023238040529083
13,0.1095573931608603
14,0.10887135649717387
15,0.10812488354370227
16,0.10746709098146433
17,0.10677635740816195
18,0.10607404556807863
19,0.10541397403965651
20,0.10470154861354515
21,0.1040750802858504
22,0.10336922158254609
23,0.1026886933242424
24,0.10194987835444978
25,0.10129477997413222
26,0.10062878949335798
27,0.09988907935749923
28,0.0992214873660474
29,0.09855018587014289
30,0.09786341926353608
31,0.09717881641853604
32,0.09651089238394361
33,0.09588423607978301
34,0.0952560402799011
35,0.0946004869796817
36,0.09398036485066631
37,0.0933633995582523
38,0.09269992110604011
39,0.09207589856955037
40,0.09143714058614015
41,0.09080333250664696
42,0.09018008391727157
43,0.08959414266392857
44,0.08899609677547372
45,0.08837290453727141
46,0.08779542837782361
47,0.08727238512266056
48,0.08672617844919232
49,0.08612605484160074
50,0.08556196264869696
51,0.08493865014825437
52,0.08436833449336262
53,0.08380487461800042
54,0.08322798383643243
55,0.0826647789886272
56,0.08211368295017432
57,0.0815454043810468
58,0.08097180742504455
59,0.0803994024541788
60,0.0798806133050708
61,0.07935640458889678
62,0.07882205635109885
63,0.0783073731847621
64,0.07778847752284712
65,0.07723290451996147
66,0.07670553206357326
67,0.07623765204426271
68,0.07574464195623382
69,0.07521919514825803
70,0.07474394910128018
71,0.07426313683282468
72,0.07379632738673639
73,0.07328018556567052
74,0.0727657197328023
75,0.0722702300392611
76,0.07180719344438395
77,0.07130717109933199
78,0.07084871152806177
79,0.07040186300743372
80,0.06991591104724672
81,0.06942068310869683
82,0.06895564370265393
83,0.0684851943159876
84,0.06801201949403687
85,0.06753257133817352
86,0.06707784130815243
87,0.06668093193140073
88,0.06620659541193526
89,0.06573024745236507
90,0.06527561974430351
91,0.06488026697432088
92,0.06448507085579545
93,0.06404845857382692
94,0.06366529870919449
95,0.06320205170843926
96,0.0628313929068048
97,0.06241978440183077
98,0.062008299714266545
99,0.06160202922858961
100,0.06120347216368415
101,0.060837899935983486
102,0.06044823736271204
103,0.0600614836474178
104,0.05969541673779732
105,0.05932399672661966
106,0.058959041004905254
107,0.0585859900248237
108,0.05823103878903485
109,0.05784301952577585
110,0.057447717069814136
111,0.057077737418083155
112,0.056741202215540305
113,0.05639178276051839
114,0.0560528956330715
115,0.05574949819988145
116,0.055425096735862954
117,0.05512876156498511
118,0.05482485011167548
119,0.0544814963973972
120,0.05417285732369203
121,0.05385228530211143
122,0.05355900351169892
123,0.05325240513813601
124,0.05295777133638139
125,0.05264706542963995
126,0.05228199554818977
127,0.051942750075179726
128,0.051618219660413245
129,0.05133472654564055
130,0.05105260470149313
131,0.05072771951189923
132,0.050441558618866844
133,0.050136030048666264
134,0.049815402207155864
135,0.049517182905746616
136,0.049210996994720035
137,0.04888834538494046
138,0.048615622761871105
139,0.048329081606914195
140,0.048052856129523105
141,0.047748844343533
142,0.04744935107321599
143,0.04717039552383413
144,0.04688805459650985
145,0.04663092314727471
146,0.04634339510287822
147,0.046055903296476075
148,0.04587791942910325
149,0.045619254612490764
150,0.04531944439578438
151,0.045079355376434246
152,0.04482208394754783
153,0.04456118398999733
154,0.044385562896955694
155,0.04412068294006234
156,0.04388033413170329
157,0.043671938104694254
158,0.043434909505296056
159,0.04319736734121951
160,0.042946559211022264
161,0.04272961856544514
162,0.042516488825363435
163,0.04228471977067522
164,0.042024195897283616
165,0.04176884336062941
166,0.04153832494338444
167,0.04129977266669613
168,0.0410663267953001
169,0.04084518852512183
170,0.040651144386358085
171,0.04046139021014081
172,0.04025003774441507
173,0.04005711819731693
174,0.03982750377779914
175,0.03967352829504375
176,0.039483639930967374
177,0.03931327694738901
178,0.03915466836526427
179,0.038935214662306296
180,0.038736249659152754
181,0.038526054986088305
182,0.0383166208660712
183,0.038148214368249736
184,0.037927286376238774
185,0.03775297058969617
186,0.03756657379378758
187,0.03737337786617891
188,0.03716371920582437
189,0.03702231422772405
190,0.036846042530406825
191,0.03667515247607934
192,0.03651552639839233
193,0.03634417898902684
194,0.03614051990569203
195,0.03596396521727218
196,0.03580042550423409
