Column2,Column3
1282,0.008379738
1283,0.008390599
1284,0.008388811
1285,0.008384715
1286,0.008378022
1287,0.008372718
1288,0.008383577
1289,0.008387034
1290,0.008388237
1291,0.008395444
1292,0.008411334
1293,0.008414082
1294,0.0084222
1295,0.008412188
1296,0.008431475
1297,0.008413809
1298,0.008374836
1299,0.008363111
1300,0.008358073
1301,0.008342038
1302,0.008324615
1303,0.008307412
1304,0.00831308
1305,0.008318267
1306,0.008311297
1307,0.008319664
1308,0.008304965
1309,0.008302157
1310,0.008314791
1311,0.008340971
1312,0.008326626
1313,0.00831012
1314,0.008299754
1315,0.008290986
1316,0.008300501
1317,0.008293309
1318,0.008294517
1319,0.00827572
1320,0.008266902
1321,0.008286377
1322,0.008282435
1323,0.00826445
1324,0.008251324
1325,0.008240985
1326,0.008233377
1327,0.008217238
1328,0.00819814
1329,0.008192283
1330,0.008177792
1331,0.008194813
1332,0.008186756
1333,0.008180494
1334,0.008172457
1335,0.008175927
1336,0.008180097
1337,0.00817508
1338,0.008167697
1339,0.008154068
1340,0.008144774
1341,0.008156142
1342,0.00815933
1343,0.00815151
1344,0.008148166
1345,0.008143748
1346,0.008137714
1347,0.008164263
1348,0.008168652
1349,0.00815139
1350,0.008160227
1351,0.008158052
1352,0.008164271
1353,0.008159592
1354,0.008156961
1355,0.008158313
1356,0.008150901
1357,0.008129892
1358,0.008140466
1359,0.008148408
1360,0.008158885
1361,0.008178856
1362,0.008190265
1363,0.008172576
1364,0.008160555
1365,0.008147892
1366,0.00813925
1367,0.008137992
1368,0.008125593
1369,0.008123208
1370,0.008129014
1371,0.008114713
1372,0.008089823
1373,0.008087717
1374,0.008080545
1375,0.008068503
1376,0.008073153
1377,0.008062376
1378,0.008046584
1379,0.008017197
1380,0.008045687
1381,0.008057825
1382,0.008054911
1383,0.008055384
1384,0.008051245
1385,0.008048434
1386,0.008068582
1387,0.008054336
1388,0.008060677
1389,0.008063161
1390,0.008049333
1391,0.008026402
1392,0.008016607
1393,0.008001489
1394,0.007999547
1395,0.008037276
1396,0.008075283
1397,0.008058638
1398,0.008047626
1399,0.008055424
1400,0.008052417
1401,0.008050987
1402,0.008029715
1403,0.008013798
1404,0.008005144
1405,0.008005687
1406,0.008017875
1407,0.008025092
1408,0.00803105
1409,0.008008944
1410,0.007997927
1411,0.007979386
1412,0.007980288
1413,0.007977245
1414,0.007957177
1415,0.007946179
1416,0.007964327
1417,0.00796501
1418,0.007964838
1419,0.007967043
1420,0.007971302
1421,0.00796162
1422,0.007953101
1423,0.007937879
1424,0.00792915
1425,0.00791672
1426,0.007905443
1427,0.007939947
1428,0.007940046
1429,0.00795281
1430,0.00797877
1431,0.007980804
1432,0.007990067
1433,0.007971485
1434,0.007961647
1435,0.007957894
1436,0.007951843
1437,0.007943595
1438,0.007931865
1439,0.007925956
1440,0.00790996
1441,0.007913765
1442,0.007938699
1443,0.007922924
1444,0.007931132
1445,0.00792398
1446,0.007935373
1447,0.007925638
1448,0.007932549
1449,0.007921597
1450,0.007921686
1451,0.007915616
1452,0.007910533
1453,0.007912906
1454,0.007890034
1455,0.007887109
1456,0.00787909
1457,0.007877044
1458,0.007866209
1459,0.007854556
1460,0.007874724
1461,0.007881572
1462,0.007900244
1463,0.007922435
1464,0.00791799
1465,0.007894542
1466,0.007903024
1467,0.007884816
1468,0.00787436
1469,0.007886624
1470,0.007868975
1471,0.007869984
1472,0.007862147
1473,0.007850838
1474,0.007852326
1475,0.007846965
1476,0.007861182
1477,0.007851884
1478,0.007852436
1479,0.007889982
1480,0.007905624
1481,0.007900292
1482,0.00790983
1483,0.00790502
1484,0.007919883
1485,0.007913947
1486,0.007900052
1487,0.007910433
1488,0.007899611
1489,0.007883634
1490,0.007878697
1491,0.007894095
1492,0.007896294
1493,0.007891559
1494,0.00789498
1495,0.007896207
1496,0.007904134
1497,0.007906552
1498,0.007901094
1499,0.007900283
1500,0.007896468
1501,0.007911506
